photo,coords,name,type,org,image_path,zone,floors,timestamp,zone_th
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897918325.jpeg,"[100.514941, 13.839562]",ที่จอดรถ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ที่จอดรถ,MRT แยกติวานนท์ (PP13),train_clip/1637897918325.jpeg,front-right,1,2021-11-19 07:23:42.286296+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897913415.jpeg,"[100.514941, 13.839562]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT แยกติวานนท์ (PP13),train_clip/1637897913415.jpeg,front-right,1,2021-11-19 07:23:06.817836+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897908913.jpeg,"[100.514941, 13.839562]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT แยกติวานนท์ (PP13),train_clip/1637897908913.jpeg,front-right,1,2021-11-19 07:23:05.83063+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897904492.jpeg,"[100.514941, 13.839562]",ที่จอดรถ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ที่จอดรถ,MRT แยกติวานนท์ (PP13),train_clip/1637897904492.jpeg,front-left,1,2021-11-19 07:16:18.932772+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897899629.jpeg,"[100.514941, 13.839562]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT แยกติวานนท์ (PP13),train_clip/1637897899629.jpeg,front-left,1,2021-11-19 07:13:50.136943+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897895127.jpeg,"[100.514941, 13.839562]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT แยกติวานนท์ (PP13),train_clip/1637897895127.jpeg,front-left,1,2021-11-19 07:13:49.082221+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897890521.jpeg,"[100.526636, 13.829719]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT วงศ์สว่าง (PP14),train_clip/1637897890521.jpeg,front-left,1,2021-11-19 06:57:25.406666+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897886288.jpeg,"[100.526636, 13.829719]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT วงศ์สว่าง (PP14),train_clip/1637897886288.jpeg,front-left,1,2021-11-19 06:57:24.716867+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897881310.jpeg,"[100.526636, 13.829719]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT วงศ์สว่าง (PP14),train_clip/1637897881310.jpeg,front-right,1,2021-11-19 06:32:46.712188+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897876465.jpeg,"[100.526636, 13.829719]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT วงศ์สว่าง (PP14),train_clip/1637897876465.jpeg,front-right,1,2021-11-19 06:32:46.697948+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897871327.jpeg,"[100.532455, 13.820025]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางซ่อน (PP15),train_clip/1637897871327.jpeg,front-right,1,2021-11-19 06:18:19.830676+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897866662.jpeg,"[100.532455, 13.820025]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางซ่อน (PP15),train_clip/1637897866662.jpeg,front-right,1,2021-11-19 06:18:18.443583+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897862105.jpeg,"[100.532455, 13.820025]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางซ่อน (PP15),train_clip/1637897862105.jpeg,front-left,1,2021-11-19 06:10:09.825599+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897857524.jpeg,"[100.532455, 13.820025]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางซ่อน (PP15),train_clip/1637897857524.jpeg,front-left,1,2021-11-19 06:10:08.216833+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897842527.jpeg,"[102.84902, 16.42949]",ที่จอดรถ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ที่จอดรถ,Khonkaen Hospital (โรงพยาบาลขอนแก่น),train_clip/1637897842527.jpeg,front-right,1,2021-11-18 15:40:59.096217+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897838664.jpeg,"[102.84902, 16.42949]",ห้องน้ำ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ห้องน้ำ,Khonkaen Hospital (โรงพยาบาลขอนแก่น),train_clip/1637897838664.jpeg,front-right,1,2021-11-18 15:40:01.490862+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897834806.jpeg,"[102.84902, 16.42949]",ทางลาด ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ทางลาด,Khonkaen Hospital (โรงพยาบาลขอนแก่น),train_clip/1637897834806.jpeg,front-right,1,2021-11-18 15:39:16.403619+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897813049.jpeg,"[102.849149, 16.445117]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,สวนสุขภาพบึงทุ่งสร้าง,train_clip/1637897813049.jpeg,back-right,1,2021-11-13 11:02:50.730344+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897809280.jpeg,"[102.849149, 16.445117]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,สวนสุขภาพบึงทุ่งสร้าง,train_clip/1637897809280.jpeg,back-right,1,2021-11-13 11:02:12.760827+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897631711.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านหลังฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897631711.jpeg,back-left,1,2021-11-13 05:32:09.658536+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897627934.jpeg,"[105.058487, 14.911091]",ทางลาด ด้านหลังฝั่งซ้าย ชั้น 1,ทางลาด,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897627934.jpeg,back-left,1,2021-11-13 05:31:36.9248+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897624239.jpeg,"[105.058487, 14.911091]",ที่จอดรถ ด้านหลังฝั่งซ้าย ชั้น 1,ที่จอดรถ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897624239.jpeg,back-left,1,2021-11-13 05:30:39.378208+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897619887.jpeg,"[101.652117, 14.850538]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,Shell,train_clip/1637897619887.jpeg,back-right,1,2021-11-13 05:29:33.899072+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897613015.jpeg,"[101.652117, 14.850538]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,Shell,train_clip/1637897613015.jpeg,back-right,1,2021-11-13 05:29:09.516883+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897607398.jpeg,"[101.652117, 14.850538]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,Shell,train_clip/1637897607398.jpeg,back-right,1,2021-11-13 05:28:44.850602+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897602503.jpeg,"[101.652117, 14.850538]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,Shell,train_clip/1637897602503.jpeg,back-right,1,2021-11-13 05:28:15.941397+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897575848.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897575848.jpeg,side-left,1,2021-11-13 05:20:13.991662+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897572415.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897572415.jpeg,side-left,1,2021-11-13 05:20:10.945488+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897568818.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897568818.jpeg,side-left,1,2021-11-13 05:20:05.986601+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897565255.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897565255.jpeg,side-left,1,2021-11-13 05:19:55.801987+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897561719.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897561719.jpeg,side-left,1,2021-11-13 05:19:50.579005+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897558038.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897558038.jpeg,side-left,1,2021-11-13 05:19:43.076853+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897554507.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897554507.jpeg,side-left,1,2021-11-13 05:19:32.755613+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897550884.jpeg,"[105.058487, 14.911091]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 1,ห้องน้ำ,Cafe Amazon ปตท หน้า รพเดช,train_clip/1637897550884.jpeg,side-left,1,2021-11-13 05:17:56.611383+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897436837.jpeg,"[100.470737, 13.74002]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT จรัญฯ 13 (BL02),train_clip/1637897436837.jpeg,front-right,1,2021-11-11 09:50:25.268522+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897432075.jpeg,"[100.470737, 13.74002]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT จรัญฯ 13 (BL02),train_clip/1637897432075.jpeg,front-right,1,2021-11-11 09:50:24.156181+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897427656.jpeg,"[100.470737, 13.74002]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT จรัญฯ 13 (BL02),train_clip/1637897427656.jpeg,front-left,1,2021-11-11 09:48:36.774023+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897419310.jpeg,"[100.470737, 13.74002]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT จรัญฯ 13 (BL02),train_clip/1637897419310.jpeg,front-left,1,2021-11-11 09:43:20.972311+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897411477.jpeg,"[100.469359, 13.755679]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT ไฟฉาย (BL03),train_clip/1637897411477.jpeg,front-left,1,2021-11-11 09:27:46.557823+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897406652.jpeg,"[100.469359, 13.755679]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT ไฟฉาย (BL03),train_clip/1637897406652.jpeg,front-left,1,2021-11-11 09:27:45.527704+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897402223.jpeg,"[100.469359, 13.755679]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT ไฟฉาย (BL03),train_clip/1637897402223.jpeg,front-right,1,2021-11-11 09:22:50.772135+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897398089.jpeg,"[100.469359, 13.755679]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT ไฟฉาย (BL03),train_clip/1637897398089.jpeg,front-right,1,2021-11-11 09:22:49.868597+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897393567.jpeg,"[100.473693, 13.763791]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางขุนนนท์ (BL04/OR01),train_clip/1637897393567.jpeg,front-right,1,2021-11-11 09:11:44.893539+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897386369.jpeg,"[100.473693, 13.763791]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางขุนนนท์ (BL04/OR01),train_clip/1637897386369.jpeg,front-right,1,2021-11-11 09:11:43.804614+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897381873.jpeg,"[100.473693, 13.763791]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางขุนนนท์ (BL04/OR01),train_clip/1637897381873.jpeg,front-left,1,2021-11-11 09:09:13.145885+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897377178.jpeg,"[100.473693, 13.763791]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางขุนนนท์ (BL04/OR01),train_clip/1637897377178.jpeg,front-left,1,2021-11-11 09:09:11.921669+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897372454.jpeg,"[100.485456, 13.77757]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางยี่ขัน (BL05),train_clip/1637897372454.jpeg,front-left,1,2021-11-11 08:55:25.66127+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897367643.jpeg,"[100.485456, 13.77757]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางยี่ขัน (BL05),train_clip/1637897367643.jpeg,front-left,1,2021-11-11 08:55:24.934869+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897362861.jpeg,"[100.485456, 13.77757]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางยี่ขัน (BL05),train_clip/1637897362861.jpeg,front-right,1,2021-11-11 08:51:27.443438+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897358020.jpeg,"[100.485456, 13.77757]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางยี่ขัน (BL05),train_clip/1637897358020.jpeg,front-right,1,2021-11-11 08:51:26.156064+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897353102.jpeg,"[100.494126, 13.78433]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT สิรินธร (BL06),train_clip/1637897353102.jpeg,front-left,1,2021-11-11 08:33:43.013739+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897348060.jpeg,"[100.494126, 13.78433]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT สิรินธร (BL06),train_clip/1637897348060.jpeg,front-left,1,2021-11-11 08:33:41.98899+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897342831.jpeg,"[100.494126, 13.78433]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT สิรินธร (BL06),train_clip/1637897342831.jpeg,front-right,1,2021-11-11 08:29:58.296219+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897337705.jpeg,"[100.494126, 13.78433]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT สิรินธร (BL06),train_clip/1637897337705.jpeg,front-right,1,2021-11-11 08:29:57.216331+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897333291.jpeg,"[100.504823, 13.79217]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางพลัด (BL07),train_clip/1637897333291.jpeg,front-left,1,2021-11-11 08:19:00.624892+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897328324.jpeg,"[100.504823, 13.79217]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางพลัด (BL07),train_clip/1637897328324.jpeg,front-left,1,2021-11-11 08:18:59.422069+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897323868.jpeg,"[100.504823, 13.79217]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางพลัด (BL07),train_clip/1637897323868.jpeg,front-right,1,2021-11-11 08:14:52.275347+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897319342.jpeg,"[100.504823, 13.79217]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางพลัด (BL07),train_clip/1637897319342.jpeg,front-right,1,2021-11-11 08:14:51.17846+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897314604.jpeg,"[100.509801, 13.798961]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางอ้อ (BL08),train_clip/1637897314604.jpeg,front-left,1,2021-11-11 08:03:26.361715+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897309857.jpeg,"[100.509801, 13.798961]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางอ้อ (BL08),train_clip/1637897309857.jpeg,front-left,1,2021-11-11 08:03:25.375064+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897305551.jpeg,"[100.509801, 13.798961]",ป้ายสัญลักษณ์ ด้านข้างฝั่งซ้าย ชั้น 1,ป้ายสัญลักษณ์,MRT บางอ้อ (BL08),train_clip/1637897305551.jpeg,side-left,1,2021-11-11 08:02:11.073703+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897301066.jpeg,"[100.509801, 13.798961]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางอ้อ (BL08),train_clip/1637897301066.jpeg,front-right,1,2021-11-11 08:01:27.957805+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897296376.jpeg,"[100.509801, 13.798961]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางอ้อ (BL08),train_clip/1637897296376.jpeg,front-right,1,2021-11-11 08:01:27.573464+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897291703.jpeg,"[100.521551, 13.806414]",ป้ายสัญลักษณ์ ด้านข้างฝั่งซ้าย ชั้น 2,ป้ายสัญลักษณ์,MRT บางโพ (BL09),train_clip/1637897291703.jpeg,side-left,2,2021-11-11 07:49:56.624441+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897287217.jpeg,"[100.521551, 13.806414]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางโพ (BL09),train_clip/1637897287217.jpeg,front-left,1,2021-11-11 07:48:09.086291+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897282752.jpeg,"[100.521551, 13.806414]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT บางโพ (BL09),train_clip/1637897282752.jpeg,front-left,1,2021-11-11 07:48:08.20871+00,ติดถนนด้านหน้าฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897277872.jpeg,"[100.521551, 13.806414]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางโพ (BL09),train_clip/1637897277872.jpeg,front-right,1,2021-11-11 07:45:00.19338+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897272979.jpeg,"[100.521551, 13.806414]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT บางโพ (BL09),train_clip/1637897272979.jpeg,front-right,1,2021-11-11 07:44:59.276773+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897268566.jpeg,"[100.521551, 13.806414]",ลิฟต์ ด้านข้างฝั่งขวา ชั้น 2,ลิฟต์,MRT บางโพ (BL09),train_clip/1637897268566.jpeg,side-right,2,2021-11-11 07:43:51.22615+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897263898.jpeg,"[100.521551, 13.806414]",ลิฟต์ ด้านข้างฝั่งซ้าย ชั้น 2,ลิฟต์,MRT บางโพ (BL09),train_clip/1637897263898.jpeg,side-left,2,2021-11-11 07:43:12.166656+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897259581.jpeg,"[100.530846, 13.806117]",ห้องน้ำ ด้านข้างฝั่งซ้าย ชั้น 2,ห้องน้ำ,MRT เตาปูน (PP16/BL10),train_clip/1637897259581.jpeg,side-left,2,2021-11-11 07:32:51.293374+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897255443.jpeg,"[100.530846, 13.806117]",ลิฟต์ ด้านข้างฝั่งขวา ชั้น 2,ลิฟต์,MRT เตาปูน (PP16/BL10),train_clip/1637897255443.jpeg,side-right,2,2021-11-11 07:29:28.215693+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897251315.jpeg,"[100.530846, 13.806117]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT เตาปูน (PP16/BL10),train_clip/1637897251315.jpeg,front-right,1,2021-11-11 07:27:33.886357+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897246731.jpeg,"[100.530846, 13.806117]",ลิฟต์ ติดถนนด้านหน้าฝั่งขวา ชั้น 1,ลิฟต์,MRT เตาปูน (PP16/BL10),train_clip/1637897246731.jpeg,front-right,1,2021-11-11 07:27:32.963883+00,ติดถนนด้านหน้าฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897241279.jpeg,"[100.530846, 13.806117]",ป้ายสัญลักษณ์ ด้านข้างฝั่งขวา ชั้น 1,ป้ายสัญลักษณ์,MRT เตาปูน (PP16/BL10),train_clip/1637897241279.jpeg,side-right,1,2021-11-11 07:25:20.487617+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897236747.jpeg,"[100.530846, 13.806117]",ป้ายสัญลักษณ์ ด้านข้างฝั่งซ้าย ชั้น 1,ป้ายสัญลักษณ์,MRT เตาปูน (PP16/BL10),train_clip/1637897236747.jpeg,side-left,1,2021-11-11 07:23:47.155138+00,ด้านข้างฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637897232500.jpeg,"[100.530846, 13.806117]",ลิฟต์ ติดถนนด้านหน้าฝั่งซ้าย ชั้น 1,ลิฟต์,MRT เตาปูน (PP16/BL10),train_clip/1637897232500.jpeg,front-left,1,2021-11-11 07:20:05.876452+00,ติดถนนด้านหน้าฝั่งซ้าย
